HOJA DE TRABAJO ESTÁNDAR,,,,,,,,,,,,,,,,,,,,,
Área,,Linea,,Tiempo de Operación Disponible,,Fecha de Revisión:,,,,1,2,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,12.0
2,Verificar sub-ensamble ASY-03131-08;C0 ,7,,124,,,,,00:01:36,00:03:40,124.00000000000001,,,,,,,,,,
3,Caminar por pieza ASY-03230-06;A0,7,,,,29,,,00:03:40,00:04:09,28.999999999999975,,,,,,,,,,
4,Conectar busbar r ASY-03230-06;A0 a ASY-03131-08;C0,7,63,,,,,,00:04:09,00:05:12,62.99999999999999,,,,,,,,,,
5,Instalar ASY-03131-08;C0 a ensamble,7,36,,,,,,00:05:12,00:05:48,36.00000000000001,,,,,,,,,,
6,Conectar cables,7,39,,,,,,00:05:48,00:06:27,39.00000000000003,,,,,,,,,,
7,Caminar por tornillos,7,,,,40,,,00:06:27,00:07:07,39.999999999999986,,,,,,,,,,
8,Apretar tornillos de placas,7,61,,,,,,00:07:07,00:08:08,60.99999999999997,,,,,,,,,,
9,Firmar CTQ's list,7,,54,,,,,00:08:08,00:09:02,54.00000000000005,,,,,,,,,,
10,Caminar por tornillos,7,,,,19,,,00:09:02,00:09:21,18.999999999999996,,,,,,,,,,
11,Apretar en sub-ensamble ASY-03131-08;C0,7,132,,,,,,00:09:21,00:11:33,131.99999999999994,,,,,,,,,,
12,Caminar a buscar inspector de calidad,7,,,,20,,,00:11:33,00:11:53,20.00000000000003,,,,,,,,,,
13,Apretar en sub-ensamble ASY-03131-08;C0,7,64,,,,,,00:00:06,00:01:10,64,,,,,,,,,,
14,Trasladar tornillos faltantes,7,,,8,,,,00:01:10,00:01:18,7.999999999999998,,,,,,,,,,
15,Apretar torinllos de PCA,7,16,,,,,,00:01:18,00:01:34,15.999999999999996,,,,,,,,,,
16,Trasladar tornillos faltantes,7,,,9,,,,00:01:34,00:01:43,9.000000000000002,,,,,,,,,,
17,Esperar a inspector de calidad,7,,,12,,,,00:01:43,00:01:55,12.000000000000002,,,,,,,,,,
18,Verificar por parte de inspector de calidad,7,,,46,,,,00:01:55,00:02:41,46,,,,,,,,,,
19,Caminar por PCA,7,,,,8,,,00:02:41,00:02:49,7.999999999999989,,,,,,,,,,
20,Conectar PCA,7,24,,,,,,00:02:49,00:03:13,24.000000000000004,,,,,,,,,,
21,Caminar por busbar,7,,,,11,,,00:03:13,00:03:24,11.000000000000009,,,,,,,,,,
22,Instalar busbar,7,38,,,,,,00:03:24,00:04:02,37.99999999999999,,,,,,,,,,
23,Caminar por tornillos y ASY-04184-02;A0 y punta larga,7,,,,37,,,00:04:02,00:04:39,37,,,,,,,,,,
24,Apretar busbar y ASY-04184-02;A0,7,169,,,,,,00:04:39,00:07:28,169,,,,,,,,,,
25,Firmar CTQ's list,7,,112,,,,,00:07:28,00:09:20,112,,,,,,,,,,
26,Verificar por parte del lider,7,,110,,,,,00:09:20,00:11:10,110.00000000000001,,,,,,,,,,
27,Caminar a buscar inspector de calidad,7,,,,43,,,00:11:10,00:11:53,43,,,,,,,,,,
28,Esperar a inspector de calidad,7,,,142,,,,00:00:06,00:02:28,142,,,,,,,,,,
29,Verificar por parte de inspector de calidad,7,,81,,,,,00:02:28,00:03:49,81,,,,,,,,,,
30,Caminar a buscar a lider,7,,,,32,,,00:03:49,00:04:21,31.999999999999993,,,,,,,,,,
31,Caminar por pieza ASY-03158-05;A0,7,,,,,,,00:04:21,00:04:34,12.999999999999996,,,,,,,,,,
32,Apretar 35 tornillos de ASY-03131-08-C0,7,253,,,,,,00:04:34,00:08:47,253,,,,,,,,,,
33,Caminar a dejar tornillos restantes y vaso vacio,7,,,,18,,,00:08:47,00:09:05,18.000000000000043,,,,,,,,,,
34,Colocar (girar) gabinete,7,,71,,,,,00:09:05,00:10:16,70.99999999999999,,,,,,,,,,
35,Caminar por puntilla y tornilleria,7,,,,43,,,00:10:16,00:10:59,43,,,,,,,,,,
36,Apretar tornillos de PSU,7,64,,,,,,00:10:59,00:12:03,63.999999999999986,,,,,,,,,,
37,Preparar tornilleria y piezas A MECH-01563-05;A0,7,,39,,,,,00:00:16,00:01:26,70.00000000000001,,,,,,,,,,
38,Instalar de A MECH-01563-05;A0,7,204,,,,,,00:01:26,00:04:50,204,,,,,,,,,,
39,Verificar piezas A MECH-0163-05;A0,7,,27,,,,,00:04:50,00:05:17,26.999999999999986,,,,,,,,,,
40,Preparar etiquetas,7,,29,,,,,00:05:17,00:05:46,29.00000000000001,,,,,,,,,,
41,Instalar etiquetas lado frontal,7,306,,,,,,00:05:46,00:10:52,306,,,,,,,,,,
42,Caminar a dejar etiqueras de lado frontal,7,,,,22,,,00:10:52,00:11:14,21.999999999999943,,,,,,,,,,
43,Preparar etiquetas,7,,19,,,,,00:11:14,00:11:33,18.999999999999996,,,,,,,,,,
44,Instalar etiquetas lado posterior,7,162,,,,,,00:11:33,00:14:15,162,,,,,,,,,,
45,Caminar a dejar etiqueras de lado posterior,7,,,,26,,,00:02:28,00:02:54,25.999999999999993,,,,,,,,,,
46,Caminar por maso de goma,7,,,,28,,,00:02:54,00:03:22,28.000000000000018,,,,,,,,,,
47,Trasladar Retrabajar remaches levantados,7,,,,293,,,00:03:22,00:08:15,292.99999999999994,,,,,,,,,,
48,Verificar y llenar CTQ's,7,,102,,,,,00:08:15,00:09:57,102.00000000000006,,,,,,,,,,
49,Esperar por ir a resolver dudas a 1er estacion,7,,,80,,,,00:09:57,00:11:17,80.00000000000004,,,,,,,,,,
50,Verificar y llenar CTQ's,7,,80,,,,,00:11:17,00:12:37,79.99999999999997,,,,,,,,,,
51,Caminar a buscar a lider para liberacion,7,,,,66,,,00:00:50,00:01:56,66,,,,,,,,,,
52,Verificar por parte del lider,7,,389,,,,,00:01:56,00:08:25,389,,,,,,,,,,
53,Verificar por inspector de calidad,7,,365,,,,,00:08:25,00:14:30,365.00000000000006,,,,,,,,,,
54,Meter documentacion en bolsa,7,,16,,,,,00:02:43,00:02:59,15.999999999999996,,,,,,,,,,
55,Caminar por carro para tralsado a test room,7,,,,40,,,00:02:59,00:03:39,39.999999999999986,,,,,,,,,,
56,Trasladar equipo a test room,7,,,,97,,,00:03:39,00:05:16,97.00000000000001,,,,,,,,,,
,Estacion #8-Test,8,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,
8.06,Estacion #9-Empaque,9,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,
Total,,,14931,3553,930,2475,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
SYM  REFERENCE,,,,,,,,,,,,,,,,,,,,,
,,,,,Takt Time:,47.008547008547005,,,,,,,,,,,,,,,
,,Tiempo Cronometro de la Op. (Min):,364.81666666666666,,Operadores requeridos (Teoricamente):,7.760645454545455,,,,,,,,,,,,,,,
,,Tiempo Estandar de la Op. (Min.):,394.002,,Operadores requeridos:,9,,,,,,,,,,,,,,,
